# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0901847
3 0.0117762
4 0.0012904
5 0.000127024
6 1.15995e-05
7 9.73192e-07
8 8.6777e-08
9 6.7804e-09
10 5.81235e-10
11 4.7739e-11
12 4.77606e-12
13 6.26021e-13
14 7.22731e-14
