# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0893474
3 0.0115765
4 0.00126096
5 0.000121875
6 1.09429e-05
7 9.2845e-07
8 7.49542e-08
9 4.93008e-09
10 3.65616e-10
11 1.91722e-11
12 8.69985e-14
13 1.97706e-13
14 -1.62604e-14
