# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0896341
3 0.0116663
4 0.00126264
5 0.000121659
6 1.10768e-05
7 9.17211e-07
8 7.20498e-08
9 5.38741e-09
10 3.01665e-10
11 1.83441e-11
12 3.11064e-13
13 -9.37726e-14
14 -2.17146e-14
