# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898728
3 0.0116934
4 0.00127419
5 0.000122021
6 1.07492e-05
7 9.251e-07
8 7.12818e-08
9 5.33884e-09
10 3.24423e-10
11 2.95389e-11
12 2.47322e-12
13 2.2767e-13
14 -1.72027e-14
