# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0896232
3 0.011694
4 0.00127378
5 0.000123399
6 1.112e-05
7 9.55352e-07
8 8.12395e-08
9 6.54718e-09
10 4.34564e-10
11 3.08309e-11
12 2.75306e-12
13 6.09813e-14
14 1.31601e-14
