# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898798
3 0.0117477
4 0.00128174
5 0.000125131
6 1.12364e-05
7 9.27305e-07
8 8.13413e-08
9 5.57497e-09
10 4.3082e-10
11 3.10192e-11
12 -3.48502e-13
13 2.32174e-13
14 3.98421e-15
