# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0897876
3 0.0117215
4 0.00128143
5 0.000123815
6 1.08135e-05
7 9.23224e-07
8 7.75831e-08
9 5.29348e-09
10 3.12041e-10
11 1.19455e-11
12 6.91058e-13
13 -7.29512e-14
14 -5.98371e-14
