# z: 3 h: 0.358 N: 10000000 
# 1:L 2:PJ!=0 
2 0.0898253
3 0.0117029
4 0.00128999
5 0.000123671
6 1.11636e-05
7 9.534e-07
8 7.0782e-08
9 6.47643e-09
10 4.38056e-10
11 2.10411e-11
12 3.17617e-12
13 4.52796e-14
14 9.8957e-15
